action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1194955,[],CHEMBL668281,Inhibitory concentration against human dihydrofolate reductase (DHFR),B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1coc2nc(N)nc(N)c12)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1133086,J Med Chem,2000,"{'bei': '15.05', 'le': '0.28', 'lle': '5.59', 'sei': '3.36'}",CHEMBL104829,"FURO[2,3D]PYRIMIDINE ANTIFOLATE",CHEMBL104829,6.66,1,http://www.openphacts.org/units/Nanomolar,240161,=,1,1,=,,IC50,nM,,220.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.22
,,1199406,[],CHEMBL669274,Ability to inhibit human HeLa cell dihydrofolate reductase in vitro was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc(COc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1121493,J Med Chem,1980,"{'bei': '13.89', 'le': '0.26', 'lle': '5.92', 'sei': '2.83'}",CHEMBL10804,,CHEMBL10804,6.13,0,http://www.openphacts.org/units/Nanomolar,338869,=,1,1,=,,IC50,nM,,740.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,7.4E-7
,,1202932,[],CHEMBL668080,Inhibitory concentration against isolated human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1133086,J Med Chem,2000,"{'bei': '12.12', 'le': '0.23', 'lle': '4.51', 'sei': '2.71'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.18,0,http://www.openphacts.org/units/Nanomolar,240168,=,1,1,=,,IC50,nM,,6600.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,M,UO_0000065,,0.0000066
,,1207506,[],CHEMBL669276,Ability to inhibit human HeLa cell dihydrofolate reductase in vitro was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc(CSc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1121493,J Med Chem,1980,"{'bei': '12.17', 'le': '0.24', 'lle': '4.65', 'sei': '2.69'}",CHEMBL10591,,CHEMBL10591,5.57,0,http://www.openphacts.org/units/Nanomolar,338865,=,1,1,=,,IC50,nM,,2700.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,0.0000027
,,1208219,[],CHEMBL668080,Inhibitory concentration against isolated human Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1133086,J Med Chem,2000,"{'bei': '17.25', 'le': '0.32', 'lle': '7.57', 'sei': '3.72'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.84,0,http://www.openphacts.org/units/Nanomolar,240158,=,1,1,=,,IC50,nM,,14.5,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,14.5
,,1221283,[],CHEMBL668282,"Inhibitory concentration against human dihydrofolate reductase (DHFR),",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1133086,J Med Chem,2000,"{'bei': '14.81', 'le': '0.28', 'lle': '5.30', 'sei': '3.07'}",CHEMBL106628,,CHEMBL106628,6.35,1,http://www.openphacts.org/units/Nanomolar,240162,=,1,1,=,,IC50,nM,,450.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.45
,,1221866,[],CHEMBL669275,Ability to inhibit human leukemia cell dihydrofolate reductase in vitro was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1121493,J Med Chem,1980,"{'bei': '17.83', 'le': '0.34', 'lle': '7.83', 'sei': '3.85'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.10,0,http://www.openphacts.org/units/Nanomolar,338868,=,1,1,=,,IC50,nM,,7.9,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,I50,M,UO_0000065,,7.9E-9
,,1238884,[],CHEMBL668083,Inhibitory concentration against recombinant human DHFR(Dihydro folate reductase).,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1128558,J Med Chem,1995,"{'bei': '14.04', 'le': '0.26', 'lle': '4.78', 'sei': '3.08'}",CHEMBL323565,,CHEMBL323565,6.00,0,http://www.openphacts.org/units/Nanomolar,238150,=,1,1,=,,IC50,nM,,1000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.0
,,1238886,[],CHEMBL668082,Inhibitory concentration against CCRF-CEM leukemic cell DHFR(Dihydro folate reductase).,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1128558,J Med Chem,1995,"{'bei': '15.45', 'le': '0.29', 'lle': '5.38', 'sei': '3.39'}",CHEMBL323565,,CHEMBL323565,6.60,0,http://www.openphacts.org/units/Nanomolar,238150,=,1,1,=,,IC50,nM,,250.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.25
,,1249431,[],CHEMBL668083,Inhibitory concentration against recombinant human DHFR(Dihydro folate reductase).,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1128558,J Med Chem,1995,"{'bei': '14.81', 'le': '0.28', 'lle': '5.30', 'sei': '3.07'}",CHEMBL106628,,CHEMBL106628,6.35,0,http://www.openphacts.org/units/Nanomolar,238153,=,1,1,=,,IC50,nM,,450.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.45
,,1263047,[],CHEMBL668083,Inhibitory concentration against recombinant human DHFR(Dihydro folate reductase).,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1128558,J Med Chem,1995,"{'bei': '16.28', 'le': '0.31', 'lle': '7.13', 'sei': '3.51'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.40,0,http://www.openphacts.org/units/Nanomolar,238154,=,1,1,=,,IC50,nM,,40.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.04
,,1263049,[],CHEMBL668082,Inhibitory concentration against CCRF-CEM leukemic cell DHFR(Dihydro folate reductase).,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1128558,J Med Chem,1995,"{'bei': '20.15', 'le': '0.38', 'lle': '8.88', 'sei': '4.35'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,9.15,0,http://www.openphacts.org/units/Nanomolar,238154,=,1,1,=,,IC50,nM,,0.7,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.0007
,,1298902,[],CHEMBL669254,Tested for 50% inhibition of WI-L2 Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL1125094,J Med Chem,1990,"{'bei': '10.77', 'le': '0.20', 'lle': '3.95', 'sei': '2.88'}",CHEMBL422395,,CHEMBL422395,5.14,0,http://www.openphacts.org/units/Nanomolar,109916,=,1,1,=,,IC50,nM,,7200.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,7.2
,,1495107,[],CHEMBL829464,Inhibition of human dihydrofolate reductase at 37 degree C pH 7.4,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1141150,J Med Chem,2005,"{'bei': '14.04', 'le': '0.26', 'lle': '4.78', 'sei': '3.08'}",CHEMBL323565,,CHEMBL323565,6.00,1,http://www.openphacts.org/units/Nanomolar,386815,=,1,1,=,,IC50,nM,,1000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.0
,,1495120,[],CHEMBL829464,Inhibition of human dihydrofolate reductase at 37 degree C pH 7.4,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CCCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1141150,J Med Chem,2005,"{'bei': '11.43', 'le': '0.22', 'lle': '3.44', 'sei': '2.59'}",CHEMBL223279,,CHEMBL223279,5.05,1,http://www.openphacts.org/units/Nanomolar,386838,=,1,1,=,,IC50,nM,,9000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,9.0
,,1495397,[],CHEMBL829464,Inhibition of human dihydrofolate reductase at 37 degree C pH 7.4,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1141150,J Med Chem,2005,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,386566,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.022
,,1495526,[],CHEMBL829464,Inhibition of human dihydrofolate reductase at 37 degree C pH 7.4,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1141150,J Med Chem,2005,"{'bei': '13.19', 'le': '0.25', 'lle': '4.97', 'sei': '2.95'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.64,1,http://www.openphacts.org/units/Nanomolar,386609,=,1,1,=,,IC50,nM,,2300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.3
,,1676884,[],CHEMBL867007,Inhibition of recombinant human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1149399,J Med Chem,2006,"{'bei': '12.75', 'le': '0.25', 'lle': '4.34', 'sei': '2.97'}",CHEMBL225180,,CHEMBL225180,5.68,1,http://www.openphacts.org/units/Nanomolar,423927,=,1,1,=,,IC50,nM,,2100.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.1
,,1676885,[],CHEMBL867007,Inhibition of recombinant human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1149399,J Med Chem,2006,"{'bei': '12.12', 'le': '0.23', 'lle': '4.51', 'sei': '2.71'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.18,1,http://www.openphacts.org/units/Nanomolar,423944,=,1,1,=,,IC50,nM,,6600.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,6.6
,,1676893,[],CHEMBL867007,Inhibition of recombinant human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1[nH]c2nc(N)nc(O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1149399,J Med Chem,2006,"{'bei': '13.88', 'le': '0.27', 'lle': '4.37', 'sei': '3.33'}",CHEMBL371860,,CHEMBL371860,6.38,0,http://www.openphacts.org/units/Nanomolar,423928,=,1,1,=,,IC50,nM,,420.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.42
,,1677053,[],CHEMBL867007,Inhibition of recombinant human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1149399,J Med Chem,2006,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,423945,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.022
,,1734155,[],CHEMBL869067,Inhibition of human recombinant DHFR assessed as rate of depletion of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1-c1ccc2c(c1)nc(-c1ccccc1)n2Cc1ccc(S(C)(=O)=O)cc1,,,CHEMBL1138039,J Med Chem,2006,"{'bei': '11.31', 'le': '0.21', 'lle': '1.30', 'sei': '4.34'}",CHEMBL209394,,CHEMBL209394,5.64,0,http://www.openphacts.org/units/Nanomolar,501140,=,1,1,=,,IC50,nM,,2300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.3
,,1734181,[],CHEMBL869067,Inhibition of human recombinant DHFR assessed as rate of depletion of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c(-c2ccc(NCc3ccc(Cl)cc3)cc2)c(COCc2ccccc2)n1,,,CHEMBL1138039,J Med Chem,2006,"{'bei': '14.63', 'le': '0.28', 'lle': '1.23', 'sei': '6.58'}",CHEMBL425048,,CHEMBL425048,6.52,0,http://www.openphacts.org/units/Nanomolar,501136,=,1,1,=,,IC50,nM,,300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.3
,,1734196,[],CHEMBL869067,Inhibition of human recombinant DHFR assessed as rate of depletion of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1-c1ccc2c(c1)nc(C1CCCC1)n2Cc1ccc(S(C)(=O)=O)cc1,,,CHEMBL1138039,J Med Chem,2006,"{'bei': '11.69', 'le': '0.22', 'lle': '1.41', 'sei': '4.42'}",CHEMBL209443,,CHEMBL209443,5.74,0,http://www.openphacts.org/units/Nanomolar,501139,=,1,1,=,,IC50,nM,,1830.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.83
,,1842431,[],CHEMBL916823,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1149301,J Med Chem,2004,"{'bei': '12.75', 'le': '0.25', 'lle': '4.34', 'sei': '2.97'}",CHEMBL225180,,CHEMBL225180,5.68,0,http://www.openphacts.org/units/Nanomolar,630603,=,1,1,=,,IC50,nM,,2100.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.1
,,1842432,[],CHEMBL916823,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1149301,J Med Chem,2004,"{'bei': '17.70', 'le': '0.33', 'lle': '7.78', 'sei': '3.82'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.05,0,http://www.openphacts.org/units/Nanomolar,630609,=,1,1,=,,IC50,nM,,9.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.009
,,1842433,[],CHEMBL916823,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1149301,J Med Chem,2004,"{'bei': '12.12', 'le': '0.23', 'lle': '4.51', 'sei': '2.71'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.18,1,http://www.openphacts.org/units/Nanomolar,630608,=,1,1,=,,IC50,nM,,6600.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,6.6
,,1842437,[],CHEMBL916823,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)c(F)c1,,,CHEMBL1149301,J Med Chem,2004,"{'bei': '12.25', 'le': '0.24', 'lle': '4.20', 'sei': '2.97'}",CHEMBL388340,,CHEMBL388340,5.68,0,http://www.openphacts.org/units/Nanomolar,630604,=,1,1,=,,IC50,nM,,2100.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.1
,,1843456,[],CHEMBL918699,Inhibition of human recombinant DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1149313,J Med Chem,2004,"{'bei': '14.04', 'le': '0.26', 'lle': '4.78', 'sei': '3.08'}",CHEMBL323565,,CHEMBL323565,6.00,1,http://www.openphacts.org/units/Nanomolar,630835,=,1,1,=,,IC50,nM,,1000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.0
,,1843462,[],CHEMBL918699,Inhibition of human recombinant DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1149313,J Med Chem,2004,"{'bei': '13.19', 'le': '0.25', 'lle': '4.97', 'sei': '2.95'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.64,1,http://www.openphacts.org/units/Nanomolar,630840,=,1,1,=,,IC50,nM,,2300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.3
,,1843464,[],CHEMBL918699,Inhibition of human recombinant DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1149313,J Med Chem,2004,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,630838,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.022
,,1843466,[],CHEMBL918699,Inhibition of human recombinant DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CCCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)coc2n1,,,CHEMBL1149313,J Med Chem,2004,"{'bei': '11.43', 'le': '0.22', 'lle': '3.44', 'sei': '2.59'}",CHEMBL223279,,CHEMBL223279,5.05,0,http://www.openphacts.org/units/Nanomolar,630836,=,1,1,=,,IC50,nM,,9000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,9.0
,,1845026,[],CHEMBL914524,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '15.02', 'le': '0.29', 'lle': '5.05', 'sei': '3.38'}",CHEMBL389643,,CHEMBL389643,6.68,0,http://www.openphacts.org/units/Nanomolar,631283,=,1,1,=,,IC50,nM,,210.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.21
,,1845030,[],CHEMBL914524,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '13.63', 'le': '0.26', 'lle': '5.15', 'sei': '3.05'}",CHEMBL225072,PEMETREXED,CHEMBL225072,5.82,0,http://www.openphacts.org/units/Nanomolar,631288,=,1,1,=,,IC50,nM,,1500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.5
,,1845032,[],CHEMBL914524,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,631286,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.022
,,1845033,[],CHEMBL914524,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,CHEMBL1139472,J Med Chem,2005,"{'bei': '11.98', 'le': '0.22', 'lle': '4.53', 'sei': '3.20'}",CHEMBL422395,,CHEMBL422395,5.72,0,http://www.openphacts.org/units/Nanomolar,631285,=,1,1,=,,IC50,nM,,1900.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.9
,,1904670,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '16.85', 'le': '0.32', 'lle': '7.39', 'sei': '3.64'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.66,1,http://www.openphacts.org/units/Nanomolar,643828,=,1,1,=,,IC50,nM,,22.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.022
,,1904672,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(Sc2cccc3cccnc23)[nH]c2nc(N)nc(N)c12,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '17.40', 'le': '0.33', 'lle': '2.47', 'sei': '5.50'}",CHEMBL227063,,CHEMBL227063,5.85,0,http://www.openphacts.org/units/Nanomolar,643826,=,1,1,=,,IC50,nM,,1400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.4
,,1904674,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(Sc2cc(OC)ccc2OC)[nH]c2nc(N)nc(N)c12,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '15.16', 'le': '0.30', 'lle': '2.39', 'sei': '4.67'}",CHEMBL227009,,CHEMBL227009,5.24,0,http://www.openphacts.org/units/Nanomolar,643823,=,1,1,=,,IC50,nM,,5800.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,5.8
,,1904675,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(Sc2ccc(OC)cc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '17.56', 'le': '0.34', 'lle': '2.70', 'sei': '5.38'}",CHEMBL388121,,CHEMBL388121,5.54,0,http://www.openphacts.org/units/Nanomolar,643822,=,1,1,=,,IC50,nM,,2900.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.9
,,1904676,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(Sc2ccc(Cl)cc2Cl)[nH]c2nc(N)nc(N)c12,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '16.52', 'le': '0.36', 'lle': '1.71', 'sei': '6.25'}",CHEMBL388120,,CHEMBL388120,5.85,0,http://www.openphacts.org/units/Nanomolar,643820,=,1,1,=,,IC50,nM,,1400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,1.4
,,1904677,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(Sc2ccc(Cl)c(Cl)c2)[nH]c2nc(C)nc(N)c12,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '15.72', 'le': '0.34', 'lle': '0.68', 'sei': '8.22'}",CHEMBL227007,,CHEMBL227007,5.55,0,http://www.openphacts.org/units/Nanomolar,643819,=,1,1,=,,IC50,nM,,2800.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.8
,,1904678,[],CHEMBL889604,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1c(Sc2ccc(Br)cc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1145401,J Med Chem,2007,"{'bei': '15.29', 'le': '0.36', 'lle': '1.97', 'sei': '5.95'}",CHEMBL226954,,CHEMBL226954,5.57,0,http://www.openphacts.org/units/Nanomolar,643816,=,1,1,=,,IC50,nM,,2700.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.7
